KEGG_ID,Name,Path
K14573,nucleolar protein 4,Genetic Information Processing; Translation; Ribosome biogenesis in eukaryotes | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14575,AAA family ATPase,Genetic Information Processing; Translation; Ribosome biogenesis in eukaryotes | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14589,cap1 methyltransferase [EC:2.1.1.57],Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis
K14606,lycopene cyclase CruP [EC:5.5.1.19],Metabolism; Metabolism of terpenoids and polyketides; Carotenoid biosynthesis
K14623,DNA-damage-inducible protein D,Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins
K14636,"MFS transporter, DHA1 family, solute carrier family 18 (vesicular acetylcholine transporter), member 3",Organismal Systems; Nervous system; Cholinergic synapse | Organismal Systems; Nervous system; Synaptic vesicle cycle | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14638,"solute carrier family 15 (peptide/histidine transporter), member 3/4",Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14640,solute carrier family 20 (sodium-dependent phosphate transporter),Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14645,serine protease [EC:3.4.21.-],Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts
K14648,poly(U)-specific endoribonuclease [EC:3.1.-.-],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K14651,transcription initiation factor TFIID subunit 15,Genetic Information Processing; Transcription; Basal transcription factors | Human Diseases; Cancers: Overview; Transcriptional misregulation in cancer | Brite Hierarchies; Protein families: genetic information processing; Transcription machinery | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis
K14652,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",Metabolism; Metabolism of cofactors and vitamins; Riboflavin metabolism | Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis
K14657,"LysR family transcriptional regulator, nod-box dependent transcriptional activator",Brite Hierarchies; Protein families: genetic information processing; Transcription factors
K14664,IAA-amino acid hydrolase [EC:3.5.1.-],Brite Hierarchies; Protein families: metabolism; Peptidases
K14674,TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism; Lipid metabolism; Steroid biosynthesis | Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Lipid metabolism; Glycerophospholipid metabolism | Metabolism; Lipid metabolism; Ether lipid metabolism | Metabolism; Lipid metabolism; Arachidonic acid metabolism | Metabolism; Lipid metabolism; Linoleic acid metabolism | Metabolism; Lipid metabolism; alpha-Linolenic acid metabolism
K14677,aminoacylase [EC:3.5.1.14],Metabolism; Amino acid metabolism; Arginine biosynthesis | Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome
K14682,amino-acid N-acetyltransferase [EC:2.3.1.1],Metabolism; Amino acid metabolism; Arginine biosynthesis
K14683,solute carrier family 34 (sodium-dependent phosphate cotransporter),"Organismal Systems; Endocrine system; Parathyroid hormone synthesis, secretion and action | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
K14686,"solute carrier family 31 (copper transporter), member 1",Organismal Systems; Digestive system; Mineral absorption | Human Diseases; Drug resistance: Antineoplastic; Platinum drug resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14708,"solute carrier family 26 (sodium-independent sulfate anion transporter), member 11",Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14714,"solute carrier family 39 (zinc transporter), member 8",Cellular Processes; Cell growth and death; Ferroptosis | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14727,3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44],Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation
K14729,multifunctional beta-oxidation protein [EC:4.2.1.- 1.1.1.-],Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism
K14731,epsilon-lactone hydrolase [EC:3.1.1.83],Metabolism; Metabolism of terpenoids and polyketides; Limonene and pinene degradation | Metabolism; Xenobiotics biodegradation and metabolism; Caprolactam degradation
K14742,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis
K14754,interferon-induced GTP-binding protein Mx1,Human Diseases; Infectious diseases: Viral; Measles | Human Diseases; Infectious diseases: Viral; Influenza A | Human Diseases; Infectious diseases: Viral; Hepatitis C | Human Diseases; Infectious diseases: Viral; Human papillomavirus infection
K14755,carnosine synthase [EC:6.3.2.11],Metabolism; Amino acid metabolism; Arginine and proline metabolism | Metabolism; Amino acid metabolism; Histidine metabolism | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism
K14761,ribosome-associated protein,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14762,ribosome-associated protein,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14777,ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14778,ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14786,protein KRI1,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14787,multiple RNA-binding domain-containing protein 1,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14792,rRNA biogenesis protein RRP5,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14802,phospholipid-transporting ATPase [EC:7.6.2.1],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14803,protein phosphatase PTC2/3 [EC:3.1.3.16],Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14806,ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13],Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14808,ATP-dependent RNA helicase DDX54/DBP10 [EC:3.6.4.13],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14809,ATP-dependent RNA helicase DDX55/SPB4 [EC:3.6.4.13],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14811,ATP-dependent RNA helicase DBP3 [EC:3.6.4.13],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14815,mRNA turnover protein 4,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14819,dual specificity phosphatase 12 [EC:3.1.3.16 3.1.3.48],Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14831,protein MAK16,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14832,ribosome biogenesis protein MAK21,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14833,nucleolar complex protein 2,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14835,25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14842,ribosome biogenesis protein NSA2,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14843,pescadillo,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14850,ribosomal RNA-processing protein 8 [EC:2.1.1.287],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14855,ribosome assembly protein 4,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14857,AdoMet-dependent rRNA methyltransferase SPB1 [EC:2.1.1.-],Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14863,ribosome biogenesis protein YTM1,Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K14938,cholesterol 7-desaturase [EC:1.14.19.21],Metabolism; Metabolism of terpenoids and polyketides; Insect hormone biosynthesis | Organismal Systems; Aging; Longevity regulating pathway - worm
K14940,gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32],Metabolism; Energy metabolism; Methane metabolism
K14950,manganese-transporting P-type ATPase [EC:3.6.3.-],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K14951,cation-transporting P-type ATPase 13A3/4/5 [EC:3.6.3.-],Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers
K14977,(S)-ureidoglycine aminohydrolase [EC:3.5.3.26],Metabolism; Nucleotide metabolism; Purine metabolism
K14980,"two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system
K14986,"two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]",Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system
K14987,"two-component system, LuxR family, response regulator FixJ",Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system
K14997,"solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 11",Brite Hierarchies; Protein families: signaling and cellular processes; Transporters
K14998,surfeit locus 1 family protein,Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis
K15001,cytochrome P450 family 4 [EC:1.14.-.-],Brite Hierarchies; Protein families: metabolism; Cytochrome P450
K15004,cytochrome P450 family 12 [EC:1.14.-.-],Brite Hierarchies; Protein families: metabolism; Cytochrome P450
K15009,SH3 and multiple ankyrin repeat domains protein,Organismal Systems; Nervous system; Glutamatergic synapse
K15011,"two-component system, sensor histidine kinase RegB [EC:2.7.13.3]",Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system
